replica_id,f_dps,source_metadata
341,0.213615137845,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_034/attempt_000341/metadata.txt
342,0.117857611784,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_034/attempt_000342/metadata.txt
343,0.334967965802,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_034/attempt_000343/metadata.txt
344,0.169993103477,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_034/attempt_000344/metadata.txt
350,0.164811082378,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_035/attempt_000350/metadata.txt
351,0.18811260817,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_035/attempt_000351/metadata.txt
352,0.150461692225,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_035/attempt_000352/metadata.txt
353,0.119658172146,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_035/attempt_000353/metadata.txt
354,0.155275977485,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_035/attempt_000354/metadata.txt
360,0.135119887157,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_036/attempt_000360/metadata.txt
361,0.124544208546,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_036/attempt_000361/metadata.txt
362,0.123430754632,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_036/attempt_000362/metadata.txt
363,0.199725359873,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_036/attempt_000363/metadata.txt
364,0.123160820622,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_036/attempt_000364/metadata.txt
370,0.209596808688,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_037/attempt_000370/metadata.txt
371,0.137814883545,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_037/attempt_000371/metadata.txt
372,0.0976733866221,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_037/attempt_000372/metadata.txt
373,0.158527223175,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_037/attempt_000373/metadata.txt
374,0.0816692363318,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_037/attempt_000374/metadata.txt
380,0.237914565645,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_038/attempt_000380/metadata.txt
381,0.162503511219,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_038/attempt_000381/metadata.txt
382,0.173635700777,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_038/attempt_000382/metadata.txt
383,0.166733650194,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_038/attempt_000383/metadata.txt
384,0.249533108587,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_038/attempt_000384/metadata.txt
390,0.125293012156,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_039/attempt_000390/metadata.txt
391,0.254180636918,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_039/attempt_000391/metadata.txt
392,0.149696450193,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_039/attempt_000392/metadata.txt
393,0.189309317502,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_039/attempt_000393/metadata.txt
394,0.0328295495624,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_039/attempt_000394/metadata.txt
400,0.202604151333,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_040/attempt_000400/metadata.txt
401,0.182038231826,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_040/attempt_000401/metadata.txt
402,0.163194112495,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_040/attempt_000402/metadata.txt
403,0.241304458082,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_040/attempt_000403/metadata.txt
404,0.138263796699,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_040/attempt_000404/metadata.txt
410,0.251650058184,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_041/attempt_000410/metadata.txt
411,0.168544010351,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_041/attempt_000411/metadata.txt
412,0.130878539718,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_041/attempt_000412/metadata.txt
413,0.071131401148,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_041/attempt_000413/metadata.txt
414,0.149213879844,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_041/attempt_000414/metadata.txt
420,0.16632817812,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_042/attempt_000420/metadata.txt
421,0.265645938696,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_042/attempt_000421/metadata.txt
422,0.162669127698,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_042/attempt_000422/metadata.txt
423,0.256932450597,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_042/attempt_000423/metadata.txt
424,0.152884324762,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_042/attempt_000424/metadata.txt
430,0.129800879457,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_043/attempt_000430/metadata.txt
431,0.236595121914,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_043/attempt_000431/metadata.txt
432,0.156598953018,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_043/attempt_000432/metadata.txt
433,0.255136908649,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_043/attempt_000433/metadata.txt
434,0.0700359718911,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_043/attempt_000434/metadata.txt
440,0.217455085005,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_044/attempt_000440/metadata.txt
441,0.115698511476,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_044/attempt_000441/metadata.txt
442,0.182170693459,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_044/attempt_000442/metadata.txt
443,0.105369569095,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_044/attempt_000443/metadata.txt
444,0.168937305349,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_044/attempt_000444/metadata.txt
450,0.202274153074,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_045/attempt_000450/metadata.txt
451,0.147185843782,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_045/attempt_000451/metadata.txt
452,0.176307674965,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_045/attempt_000452/metadata.txt
453,0.156490173885,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_045/attempt_000453/metadata.txt
454,0.1690150937,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_045/attempt_000454/metadata.txt
460,0.15009428344,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_046/attempt_000460/metadata.txt
461,0.163714523022,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_046/attempt_000461/metadata.txt
462,0.111031163826,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_046/attempt_000462/metadata.txt
463,0.14127631719,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_046/attempt_000463/metadata.txt
464,0.241766497899,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_046/attempt_000464/metadata.txt
470,0.0789086771496,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_047/attempt_000470/metadata.txt
471,0.110505488213,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_047/attempt_000471/metadata.txt
472,0.147846536819,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_047/attempt_000472/metadata.txt
473,0.255216076187,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_047/attempt_000473/metadata.txt
474,0.136722267162,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_047/attempt_000474/metadata.txt
480,0.236952654215,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_048/attempt_000480/metadata.txt
481,0.0762621271678,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_048/attempt_000481/metadata.txt
482,0.242008134961,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_048/attempt_000482/metadata.txt
483,0.190525475376,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_048/attempt_000483/metadata.txt
484,0.120578544093,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_048/attempt_000484/metadata.txt
490,0.298473630881,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_049/attempt_000490/metadata.txt
491,0.168026378678,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_049/attempt_000491/metadata.txt
492,0.292862832991,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_049/attempt_000492/metadata.txt
493,0.161625591033,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_049/attempt_000493/metadata.txt
494,0.319223885544,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_049/attempt_000494/metadata.txt
500,0.252427920253,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_050/attempt_000500/metadata.txt
501,0.181242200736,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_050/attempt_000501/metadata.txt
502,0.0874387093528,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_050/attempt_000502/metadata.txt
503,0.180026958139,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_050/attempt_000503/metadata.txt
504,0.121093753449,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_050/attempt_000504/metadata.txt
510,0.107348702401,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_051/attempt_000510/metadata.txt
511,0.155536765912,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_051/attempt_000511/metadata.txt
512,0.222398790166,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_051/attempt_000512/metadata.txt
513,0.206138511228,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_051/attempt_000513/metadata.txt
514,0.192820057758,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_051/attempt_000514/metadata.txt
520,0.144564978234,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_052/attempt_000520/metadata.txt
521,0.0966006357591,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_052/attempt_000521/metadata.txt
522,0.20260434283,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_052/attempt_000522/metadata.txt
523,0.183228258353,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_052/attempt_000523/metadata.txt
524,0.258821781858,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_052/attempt_000524/metadata.txt
530,0.161255957748,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_053/attempt_000530/metadata.txt
531,0.159639362044,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_053/attempt_000531/metadata.txt
532,0.184892281662,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_053/attempt_000532/metadata.txt
533,0.140258474681,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_053/attempt_000533/metadata.txt
534,0.128231981543,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_053/attempt_000534/metadata.txt
540,0.251836142336,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_054/attempt_000540/metadata.txt
541,0.203630028432,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_054/attempt_000541/metadata.txt
542,0.089049528147,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_054/attempt_000542/metadata.txt
543,0.104859009714,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_054/attempt_000543/metadata.txt
544,0.0778033721093,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_054/attempt_000544/metadata.txt
550,0.155169349085,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_055/attempt_000550/metadata.txt
551,0.260851351707,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_055/attempt_000551/metadata.txt
552,0.202388711853,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_055/attempt_000552/metadata.txt
553,0.119266229336,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_055/attempt_000553/metadata.txt
554,0.0495435948945,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_055/attempt_000554/metadata.txt
560,0.139548044852,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_056/attempt_000560/metadata.txt
561,0.19206509055,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_056/attempt_000561/metadata.txt
562,0.215157722781,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_056/attempt_000562/metadata.txt
563,0.205346641922,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_056/attempt_000563/metadata.txt
564,0.184013927307,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_056/attempt_000564/metadata.txt
570,0.183264198862,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_057/attempt_000570/metadata.txt
571,0.213374066419,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_057/attempt_000571/metadata.txt
572,0.105681991898,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_057/attempt_000572/metadata.txt
573,0.173366152162,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_057/attempt_000573/metadata.txt
574,0.260374518115,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_057/attempt_000574/metadata.txt
580,0.121687670728,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_058/attempt_000580/metadata.txt
581,0.1572011013,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_058/attempt_000581/metadata.txt
582,0.201298996053,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_058/attempt_000582/metadata.txt
583,0.205733671417,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_058/attempt_000583/metadata.txt
584,0.177386374216,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_058/attempt_000584/metadata.txt
590,0.148252536446,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_059/attempt_000590/metadata.txt
591,0.223876076592,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_059/attempt_000591/metadata.txt
592,0.208868141263,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_059/attempt_000592/metadata.txt
593,0.188825295376,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_059/attempt_000593/metadata.txt
594,0.182823548159,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_059/attempt_000594/metadata.txt
600,0.135125242959,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_060/attempt_000600/metadata.txt
601,0.24628554349,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_060/attempt_000601/metadata.txt
602,0.167477586519,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_060/attempt_000602/metadata.txt
603,0.168644007901,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_060/attempt_000603/metadata.txt
604,0.182162793638,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_060/attempt_000604/metadata.txt
610,0.252018739794,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_061/attempt_000610/metadata.txt
611,0.101562431355,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_061/attempt_000611/metadata.txt
612,0.150919308004,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_061/attempt_000612/metadata.txt
613,0.130224139376,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_061/attempt_000613/metadata.txt
614,0.13774438931,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_061/attempt_000614/metadata.txt
620,0.0565396354117,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_062/attempt_000620/metadata.txt
621,0.0998306047319,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_062/attempt_000621/metadata.txt
622,0.126536121513,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_062/attempt_000622/metadata.txt
623,0.241302405725,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_062/attempt_000623/metadata.txt
624,0.0795936849405,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_062/attempt_000624/metadata.txt
630,0.146425555003,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_063/attempt_000630/metadata.txt
631,0.147922134965,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_063/attempt_000631/metadata.txt
632,0.0599187630095,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_063/attempt_000632/metadata.txt
633,0.266995296666,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_063/attempt_000633/metadata.txt
634,0.154276808888,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_063/attempt_000634/metadata.txt
640,0.0861782089117,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_064/attempt_000640/metadata.txt
641,0.155887990961,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_064/attempt_000641/metadata.txt
642,0.173473061976,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_064/attempt_000642/metadata.txt
643,0.221247541574,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_064/attempt_000643/metadata.txt
644,0.180444616089,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_064/attempt_000644/metadata.txt
650,0.125041612681,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_065/attempt_000650/metadata.txt
651,0.189858855761,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_065/attempt_000651/metadata.txt
652,0.0924683283754,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_065/attempt_000652/metadata.txt
653,0.0791397461789,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_065/attempt_000653/metadata.txt
654,0.202727824787,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_065/attempt_000654/metadata.txt
660,0.131760378979,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_066/attempt_000660/metadata.txt
661,0.184425193609,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_066/attempt_000661/metadata.txt
662,0.144696094843,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_066/attempt_000662/metadata.txt
663,0.170287191596,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_066/attempt_000663/metadata.txt
664,0.109350558722,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_066/attempt_000664/metadata.txt
670,0.0548787898132,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_067/attempt_000670/metadata.txt
671,0.175417183296,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_067/attempt_000671/metadata.txt
672,0.291310767872,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_067/attempt_000672/metadata.txt
673,0.250324281292,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_067/attempt_000673/metadata.txt
674,0.209401246961,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_067/attempt_000674/metadata.txt
680,0.206839915378,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_068/attempt_000680/metadata.txt
681,0.245915207288,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_068/attempt_000681/metadata.txt
682,0.243697792144,tests/atlas_data_driven_sps/results/route9p3_global_calibrated_allpairs/bootstrap_fixed500_global_nominal_v1/job_068/attempt_000682/metadata.txt
